# dimensionless [l(l+1)/2pi] C_l's for adiabatic decaying scalar (ADDCS) mode
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  113       1.040390612719e-06       8.292636432792e-11      -6.180640107172e-09       0.000000000000e+00       1.582330454777e-08       2.752721119130e-09      -7.221138330925e-12 
  114       1.050386234161e-06       8.490388386365e-11      -6.289891752736e-09       0.000000000000e+00       1.542140930511e-08       2.699504290380e-09      -7.312882841685e-12 
  115       1.060354303171e-06       8.682670186717e-11      -6.395501546225e-09       0.000000000000e+00       1.503172779294e-08       2.647399621047e-09      -7.391685612053e-12 
  116       1.070292026710e-06       8.869062860914e-11      -6.497287923487e-09       0.000000000000e+00       1.465318086934e-08       2.596164375094e-09      -7.448887796658e-12 
  117       1.080197247284e-06       9.049306839655e-11      -6.595080143473e-09       0.000000000000e+00       1.428558886975e-08       2.545781417251e-09      -7.483573484673e-12 
  118       1.090067861035e-06       9.223188950932e-11      -6.688710966695e-09       0.000000000000e+00       1.392896121985e-08       2.496288836062e-09      -7.496932944352e-12 
  119       1.099901611043e-06       9.390503119296e-11      -6.778014164801e-09       0.000000000000e+00       1.358324693297e-08       2.447720283755e-09      -7.490294466024e-12 
  120       1.109696082251e-06       9.551050673271e-11      -6.862824626317e-09       0.000000000000e+00       1.324833277907e-08       2.400104813475e-09      -7.465127648187e-12 
  121       1.119448696391e-06       9.704640652773e-11      -6.942978462389e-09       0.000000000000e+00       1.292404145372e-08       2.353466716521e-09      -7.423046683592e-12 
  122       1.129156706910e-06       9.851090116529e-11      -7.018313112524e-09       0.000000000000e+00       1.261012974705e-08       2.307825359572e-09      -7.365813645338e-12 
  123       1.138817193898e-06       9.990224449495e-11      -7.088667450332e-09       0.000000000000e+00       1.230628671280e-08       2.263195021928e-09      -7.295341772960e-12 
  124       1.148427059015e-06       1.012187767027e-10      -7.153881889269e-09       0.000000000000e+00       1.201213183722e-08       2.219584732737e-09      -7.213698758520e-12 
  125       1.157983020417e-06       1.024589273853e-10      -7.213798488373e-09       0.000000000000e+00       1.172721320810e-08       2.176998108230e-09      -7.123110032698e-12 
  126       1.167481607681e-06       1.036212186241e-10      -7.268261058014e-09       0.000000000000e+00       1.145100568376e-08       2.135433188955e-09      -7.025962050879e-12 
  127       1.176919156735e-06       1.047042680596e-10      -7.317115265628e-09       0.000000000000e+00       1.118290906198e-08       2.094882277010e-09      -6.924805579248e-12 
  128       1.186291804780e-06       1.057067919654e-10      -7.360208741462e-09       0.000000000000e+00       1.092224624903e-08       2.055331773273e-09      -6.822358980877e-12 
  129       1.195595838765e-06       1.066278307702e-10      -7.397394115401e-09       0.000000000000e+00       1.066840548229e-08       2.016766671880e-09      -6.720991143594e-12 
  130       1.204828794794e-06       1.074674470647e-10      -7.428538279514e-09       0.000000000000e+00       1.042128852737e-08       1.979184946815e-09      -6.621099150854e-12 
  131       1.213988470295e-06       1.082261103330e-10      -7.453514346178e-09       0.000000000000e+00       1.018090841740e-08       1.942584443297e-09      -6.522558020952e-12 
  132       1.223072578773e-06       1.089044859884e-10      -7.472198933549e-09       0.000000000000e+00       9.947249014402e-09       1.906958233841e-09      -6.425224678877e-12 
  133       1.232078747264e-06       1.095034400400e-10      -7.484472292271e-09       0.000000000000e+00       9.720264209020e-09       1.872294488817e-09      -6.328937518910e-12 
  134       1.241004513790e-06       1.100240437581e-10      -7.490218432199e-09       0.000000000000e+00       9.499877120333e-09       1.838576347011e-09      -6.233515967217e-12 
  135       1.249847324821e-06       1.104675783405e-10      -7.489325249108e-09       0.000000000000e+00       9.285979295623e-09       1.805781786180e-09      -6.138760044447e-12 
  136       1.258604532724e-06       1.108355395782e-10      -7.481684651411e-09       0.000000000000e+00       9.078429910144e-09       1.773883493611e-09      -6.044449928334e-12 
  137       1.267273393227e-06       1.111296425212e-10      -7.467192686876e-09       0.000000000000e+00       8.877054966904e-09       1.742848736683e-09      -5.950345516285e-12 
  138       1.275851062869e-06       1.113518261448e-10      -7.445749669337e-09       0.000000000000e+00       8.681646496440e-09       1.712639233421e-09      -5.856185987982e-12 
  139       1.284334596460e-06       1.115042580154e-10      -7.417260305413e-09       0.000000000000e+00       8.491961756594e-09       1.683211023060e-09      -5.761689367979e-12 
  140       1.292720944537e-06       1.115893389564e-10      -7.381633821221e-09       0.000000000000e+00       8.307722432287e-09       1.654514336597e-09      -5.666552088297e-12 
  141       1.301006950820e-06       1.116097077140e-10      -7.338784089094e-09       0.000000000000e+00       8.128613835299e-09       1.626493467355e-09      -5.570448551019e-12 
  142       1.309189349668e-06       1.115682456232e-10      -7.288629754291e-09       0.000000000000e+00       7.954284104043e-09       1.599086641539e-09      -5.473030690891e-12 
  143       1.317264763536e-06       1.114680812741e-10      -7.231094361721e-09       0.000000000000e+00       7.784343403340e-09       1.572225888795e-09      -5.373927537915e-12 
  144       1.325229936750e-06       1.113126305316e-10      -7.166107876244e-09       0.000000000000e+00       7.618443923005e-09       1.545851288552e-09      -5.272827700567e-12 
  145       1.333082468175e-06       1.111057111941e-10      -7.093611145020e-09       0.000000000000e+00       7.456530451688e-09       1.519955565237e-09      -5.169736903643e-12 
  146       1.340820146280e-06       1.108514485610e-10      -7.013552118020e-09       0.000000000000e+00       7.298613100071e-09       1.494543663957e-09      -5.064745126916e-12 
  147       1.348440718128e-06       1.105542459197e-10      -6.925884627464e-09       0.000000000000e+00       7.144688387393e-09       1.469618723088e-09      -4.957946003180e-12 
  148       1.355941888194e-06       1.102187894144e-10      -6.830568522549e-09       0.000000000000e+00       6.994738905581e-09       1.445182027456e-09      -4.849436857413e-12 
  149       1.363321317177e-06       1.098500529155e-10      -6.727569804169e-09       0.000000000000e+00       6.848732983395e-09       1.421232961512e-09      -4.739318745923e-12 
  150       1.370576620817e-06       1.094533028884e-10      -6.616860759645e-09       0.000000000000e+00       6.706624350558e-09       1.397768962511e-09      -4.627696495500e-12 
  151       1.377705368707e-06       1.090341032630e-10      -6.498420097444e-09       0.000000000000e+00       6.568351801899e-09       1.374785473690e-09      -4.514678742572e-12 
  152       1.384705083110e-06       1.085983203025e-10      -6.372233081907e-09       0.000000000000e+00       6.433838861486e-09       1.352275897449e-09      -4.400377972351e-12 
  153       1.391573237771e-06       1.081521274727e-10      -6.238291667972e-09       0.000000000000e+00       6.302993446763e-09       1.330231548524e-09      -4.284910557992e-12 
