# dimensionless [l(l+1)/2pi] C_l's for scalar adiabatic (AD) mode
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  102       3.637439025888e-06       1.062400515510e-09      -3.224114370515e-08       0.000000000000e+00       1.026168651410e-07       1.468049589588e-08      -7.545265151299e-11 
  103       3.678796795502e-06       1.081435660857e-09      -3.311793587404e-08       0.000000000000e+00       1.000283773080e-07       1.438237074778e-08      -7.320954795277e-11 
  104       3.720390622830e-06       1.100215043658e-09      -3.399298839588e-08       0.000000000000e+00       9.751445321095e-08       1.409204117277e-08      -7.127753849601e-11 
  105       3.762217693106e-06       1.118720353829e-09      -3.486560141648e-08       0.000000000000e+00       9.507400418230e-08       1.380940604623e-08      -6.965217519166e-11 
  106       3.804276945743e-06       1.136934334071e-09      -3.573513272825e-08       0.000000000000e+00       9.270742495505e-08       1.353452336887e-08      -6.831218268573e-11 
  107       3.846566232583e-06       1.154839780154e-09      -3.660093878562e-08       0.000000000000e+00       9.041459322454e-08       1.326739207640e-08      -6.723345417101e-11 
  108       3.889082275004e-06       1.172419551994e-09      -3.746237511576e-08       0.000000000000e+00       8.819485187020e-08       1.300794998151e-08      -6.638897460212e-11 
  109       3.931820621028e-06       1.189656584735e-09      -3.831879672933e-08       0.000000000000e+00       8.604699117722e-08       1.275607171576e-08      -6.574874391054e-11 
  110       3.974775602422e-06       1.206533899826e-09      -3.916955853119e-08       0.000000000000e+00       8.396923105829e-08       1.251156667153e-08      -6.527970021962e-11 
  111       4.017940291808e-06       1.223034616107e-09      -4.001401573111e-08       0.000000000000e+00       8.195920327530e-08       1.227417694389e-08      -6.494564305963e-11 
  112       4.061306459768e-06       1.239141960881e-09      -4.085152425449e-08       0.000000000000e+00       8.001393366108e-08       1.204357527258e-08      -6.470715658274e-11 
  113       4.104864531949e-06       1.254839280999e-09      -4.168144115311e-08       0.000000000000e+00       7.812982434106e-08       1.181936298388e-08      -6.452153277810e-11 
  114       4.148603546168e-06       1.270110053940e-09      -4.250312501581e-08       0.000000000000e+00       7.630263595503e-08       1.160106793259e-08      -6.434269468683e-11 
  115       4.192511109521e-06       1.284937898891e-09      -4.331593637924e-08       0.000000000000e+00       7.452746987881e-08       1.138814244387e-08      -6.412111961703e-11 
  116       4.236575099515e-06       1.299306879611e-09      -4.411922359213e-08       0.000000000000e+00       7.279984226698e-08       1.118008734723e-08      -6.381395519505e-11 
  117       4.280789093814e-06       1.313202431132e-09      -4.491227758024e-08       0.000000000000e+00       7.111909233351e-08       1.097684558637e-08      -6.341692699735e-11 
  118       4.325147523174e-06       1.326610567057e-09      -4.569437232736e-08       0.000000000000e+00       6.948535699765e-08       1.077845282285e-08      -6.293618415195e-11 
